	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Selected)	Opportunity (Selected)	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Single-KC)	Opportunity (Single-KC)	Prediction
3912	24	Random Controller(1)	AD 2_3_plus_3_5	1	JCommTable6.R1C0	1/1/1970 0:01	1/1/1970 0:01		1/1/1970 0:01	incorrect	1	0	0	JCommTable6.R1C0	7	AD JCommTable6.R1C0	4	Single-KC	24	0.3483775297071082
3913	25	Random Controller(1)	AD 2_3_plus_3_5	1	JCommTable4.R1C0	1/1/1970 0:01	1/1/1970 0:01		1/1/1970 0:01	incorrect	1	0	0	JCommTable4.R1C0	3	AD JCommTable4.R1C0	2	Single-KC	25	0.4437456788360982
3914	26	Random Controller(1)	AD 2_3_plus_3_5	1	JCommTable8.R0C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	hint	0	1	1	JCommTable8.R0C0	3	AD JCommTable8.R0C0	2	Single-KC	26	0.6008048415851378
3915	27	Random Controller(1)	AD 2_3_plus_3_5	1	JCommTable4.R1C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	hint	0	1	1	JCommTable4.R1C0	4	AD JCommTable4.R1C0	3	Single-KC	27	0.5379355839158867
3916	28	Random Controller(1)	AD 2_3_plus_3_5	1	JCommTable5.R0C0	1/1/1970 0:01	1/1/1970 0:01		1/1/1970 0:01	incorrect	1	0	0	JCommTable5.R0C0	2	AD JCommTable5.R0C0	2	Single-KC	28	0.39509191933966653
3917	29	Random Controller(1)	AD 2_3_plus_3_5	1	JCommTable4.R0C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	hint	0	1	1	JCommTable4.R0C0	2	AD JCommTable4.R0C0	2	Single-KC	29	0.4463703606958116
3918	30	Random Controller(1)	AD 2_3_plus_3_5	1	JCommTable5.R1C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	correct	0	1	0	JCommTable5.R1C0	2	AD JCommTable5.R1C0	2	Single-KC	30	0.48854153798632677
3919	31	Random Controller(1)	AD 2_3_plus_3_5	1	JCommTable5.R0C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	hint	0	1	1	JCommTable5.R0C0	3	AD JCommTable5.R0C0	3	Single-KC	31	0.44619819306478925
3920	32	Random Controller(1)	AD 2_3_plus_3_5	1	JCommTable6.R0C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	correct	0	1	0	JCommTable6.R0C0	6	AD JCommTable6.R0C0	3	Single-KC	32	0.3327667581421317
3921	33	Random Controller(1)	AD 2_3_plus_3_5	1	done	1/1/1970 0:01	1/1/1970 0:01		1/1/1970 0:01	incorrect	1	0	0	done	6	AD done	3	Single-KC	33	0.6838795963706734
3922	34	Random Controller(1)	AD 2_3_plus_3_5	1	JCommTable6.R1C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	correct	0	1	0	JCommTable6.R1C0	8	AD JCommTable6.R1C0	5	Single-KC	34	0.37720650010984386
3923	35	Random Controller(1)	AD 2_3_plus_3_5	1	done	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	correct	0	1	0	done	7	AD done	4	Single-KC	35	0.8051378202910556
3924	36	Random Controller(1)	M 4_5_times_3_10	1	JCommTable6.R1C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	correct	0	1	0	JCommTable6.R1C0	9	M  JCommTable6.R1C0	4	Single-KC	36	0.7451845211712874
3925	37	Random Controller(1)	M 4_5_times_3_10	1	JCommTable6.R0C0	1/1/1970 0:01	1/1/1970 0:01		1/1/1970 0:01	incorrect	1	0	0	JCommTable6.R0C0	7	M  JCommTable6.R0C0	4	Single-KC	37	0.670398446350465
3926	38	Random Controller(1)	M 4_5_times_3_10	1	done	1/1/1970 0:01	1/1/1970 0:01		1/1/1970 0:01	incorrect	1	0	0	done	8	M  done	4	Single-KC	38	0.8072403156958973
3927	39	Random Controller(1)	M 4_5_times_3_10	1	JCommTable6.R0C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	hint	0	1	1	JCommTable6.R0C0	8	M  JCommTable6.R0C0	5	Single-KC	39	0.7130550666299577
3928	40	Random Controller(1)	M 4_5_times_3_10	1	JCommTable4.R1C0	1/1/1970 0:01	1/1/1970 0:01		1/1/1970 0:01	incorrect	1	0	0	JCommTable4.R1C0	5	M  JCommTable4.R1C0	2	Single-KC	40	1.391001441952069e-15
3929	41	Random Controller(1)	M 4_5_times_3_10	1	done	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	correct	0	1	0	done	9	M  done	5	Single-KC	41	0.889774362520399
3930	42	Random Controller(1)	M 1_7_times_5_6	1	JCommTable6.R1C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	correct	0	1	0	JCommTable6.R1C0	10	M  JCommTable6.R1C0	5	Single-KC	42	0.7838596794510168
3931	43	Random Controller(1)	M 1_7_times_5_6	1	JCommTable6.R0C0	1/1/1970 0:01	1/1/1970 0:01		1/1/1970 0:01	incorrect	1	0	0	JCommTable6.R0C0	9	M  JCommTable6.R0C0	6	Single-KC	43	0.7522314337597092
3932	44	Random Controller(1)	M 1_7_times_5_6	1	JCommTable4.R1C0	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	JCommTable4.R1C0	6	M  JCommTable4.R1C0	3	Single-KC	44	1.391001441952069e-15
3933	45	Random Controller(1)	M 1_7_times_5_6	1	JCommTable6.R0C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	JCommTable6.R0C0	10	M  JCommTable6.R0C0	7	Single-KC	45	0.7876519326070618
3934	46	Random Controller(1)	M 1_7_times_5_6	1	done	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	done	10	M  done	6	Single-KC	46	0.9396133054918352
3935	47	Random Controller(1)	M 11_9_times_2_3	1	JCommTable6.R1C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	JCommTable6.R1C0	11	M  JCommTable6.R1C0	6	Single-KC	47	0.8180977232878341
3936	48	Random Controller(1)	M 11_9_times_2_3	1	JCommTable6.R0C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	JCommTable6.R0C0	11	M  JCommTable6.R0C0	8	Single-KC	48	0.8192256696342254
3937	49	Random Controller(1)	M 11_9_times_2_3	1	done	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	done	11	M  done	7	Single-KC	49	0.9677345508743053
3938	50	Random Controller(1)	AD 5_6_plus_5_7	1	JCommTable8.R0C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	JCommTable8.R0C0	4	AD JCommTable8.R0C0	3	Single-KC	50	0.7456380427414078
3939	51	Random Controller(1)	AD 5_6_plus_5_7	1	JCommTable4.R1C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	JCommTable4.R1C0	7	AD JCommTable4.R1C0	4	Single-KC	51	0.6294931455699687
3940	52	Random Controller(1)	AD 5_6_plus_5_7	1	JCommTable4.R0C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	JCommTable4.R0C0	3	AD JCommTable4.R0C0	3	Single-KC	52	0.5137321476492149
3941	53	Random Controller(1)	AD 5_6_plus_5_7	1	JCommTable5.R0C0	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	JCommTable5.R0C0	4	AD JCommTable5.R0C0	4	Single-KC	53	0.4984677013945798
3942	54	Random Controller(1)	AD 5_6_plus_5_7	1	JCommTable5.R1C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	hint	0	1	1	JCommTable5.R1C0	3	AD JCommTable5.R1C0	3	Single-KC	54	0.541354337172907
3943	55	Random Controller(1)	AD 5_6_plus_5_7	1	JCommTable5.R0C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	JCommTable5.R0C0	5	AD JCommTable5.R0C0	5	Single-KC	55	0.5507707226747613
3944	56	Random Controller(1)	AD 5_6_plus_5_7	1	JCommTable6.R0C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	JCommTable6.R0C0	12	AD JCommTable6.R0C0	4	Single-KC	56	0.3620202818551251
3945	57	Random Controller(1)	AD 5_6_plus_5_7	1	JCommTable6.R1C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	JCommTable6.R1C0	12	AD JCommTable6.R1C0	6	Single-KC	57	0.4069313103205648
3946	58	Random Controller(1)	AD 5_6_plus_5_7	1	done	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	done	12	AD done	5	Single-KC	58	0.8875327298440906
3947	59	Random Controller(1)	AD 3_7_plus_2_8	1	JCommTable8.R0C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	JCommTable8.R0C0	5	AD JCommTable8.R0C0	4	Single-KC	59	0.8509592221958531
3948	60	Random Controller(1)	AD 3_7_plus_2_8	1	JCommTable6.R1C0	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	JCommTable6.R1C0	13	AD JCommTable6.R1C0	7	Single-KC	60	0.43735357871679115
3949	61	Random Controller(1)	AD 3_7_plus_2_8	1	JCommTable4.R1C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	JCommTable4.R1C0	8	AD JCommTable4.R1C0	5	Single-KC	61	0.7126012798962
3950	62	Random Controller(1)	AD 3_7_plus_2_8	1	JCommTable4.R0C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	JCommTable4.R0C0	4	AD JCommTable4.R0C0	4	Single-KC	62	0.5805987365521773
3951	63	Random Controller(1)	AD 3_7_plus_2_8	1	JCommTable5.R1C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	JCommTable5.R1C0	4	AD JCommTable5.R1C0	4	Single-KC	63	0.593254082158576
3952	64	Random Controller(1)	AD 3_7_plus_2_8	1	JCommTable5.R0C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	JCommTable5.R0C0	6	AD JCommTable5.R0C0	6	Single-KC	64	0.6019746508130391
3953	65	Random Controller(1)	AD 3_7_plus_2_8	1	JCommTable6.R0C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	JCommTable6.R0C0	13	AD JCommTable6.R0C0	5	Single-KC	65	0.3923333358002136
3954	66	Random Controller(1)	AD 3_7_plus_2_8	1	JCommTable6.R1C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	JCommTable6.R1C0	14	AD JCommTable6.R1C0	8	Single-KC	66	0.4682545003979227
3955	67	Random Controller(1)	AD 3_7_plus_2_8	1	done	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	done	13	AD done	6	Single-KC	67	0.9377803784141856
3956	68	Random Controller(1)	M 3_7_times_2_8	1	JCommTable8.R0C0	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	JCommTable8.R0C0	6	M  JCommTable8.R0C0	2	Single-KC	68	3.4911393410935374e-15
3957	69	Random Controller(1)	M 3_7_times_2_8	1	JCommTable6.R1C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	JCommTable6.R1C0	15	M  JCommTable6.R1C0	7	Single-KC	69	0.8479641734583642
3958	70	Random Controller(1)	M 3_7_times_2_8	1	JCommTable4.R1C0	1/1/1970 0:03	1/1/1970 0:03		1/1/1970 0:03	incorrect	1	0	0	JCommTable4.R1C0	9	M  JCommTable4.R1C0	4	Single-KC	70	1.391001441952069e-15
3959	71	Random Controller(1)	M 3_7_times_2_8	1	JCommTable6.R0C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	JCommTable6.R0C0	14	M  JCommTable6.R0C0	9	Single-KC	71	0.847016581468279
3960	72	Random Controller(1)	M 3_7_times_2_8	1	done	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	done	14	M  done	8	Single-KC	72	0.9829970972201881
3961	73	Random Controller(1)	M 3_4_times_4_9	1	JCommTable6.R1C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	JCommTable6.R1C0	16	M  JCommTable6.R1C0	8	Single-KC	73	0.8736840155596941
3962	74	Random Controller(1)	M 3_4_times_4_9	1	JCommTable6.R0C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	JCommTable6.R0C0	15	M  JCommTable6.R0C0	10	Single-KC	74	0.8712067970665488
3963	75	Random Controller(1)	M 3_4_times_4_9	1	done	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	done	15	M  done	9	Single-KC	75	0.9911063412930932
3964	76	Random Controller(1)	AD 7_8_plus_1_3	1	JCommTable8.R0C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	JCommTable8.R0C0	7	AD JCommTable8.R0C0	5	Single-KC	76	0.9174963847414098
3965	77	Random Controller(1)	AD 7_8_plus_1_3	1	JCommTable4.R1C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	JCommTable4.R1C0	10	AD JCommTable4.R1C0	6	Single-KC	77	0.7834795632194683
3966	78	Random Controller(1)	AD 7_8_plus_1_3	1	JCommTable4.R0C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	JCommTable4.R0C0	5	AD JCommTable4.R0C0	5	Single-KC	78	0.6446309330392541
3967	79	Random Controller(1)	AD 7_8_plus_1_3	1	JCommTable5.R1C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	JCommTable5.R1C0	5	AD JCommTable5.R1C0	5	Single-KC	79	0.6431521994872786
3968	80	Random Controller(1)	AD 7_8_plus_1_3	1	JCommTable5.R0C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	JCommTable5.R0C0	7	AD JCommTable5.R0C0	7	Single-KC	80	0.6510400652460521
3969	81	Random Controller(1)	AD 7_8_plus_1_3	1	JCommTable6.R0C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	JCommTable6.R0C0	16	AD JCommTable6.R0C0	6	Single-KC	81	0.42349969898840084
3970	82	Random Controller(1)	AD 7_8_plus_1_3	1	JCommTable6.R1C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	JCommTable6.R1C0	17	AD JCommTable6.R1C0	9	Single-KC	82	0.4994008391764575
3971	83	Random Controller(1)	AD 7_8_plus_1_3	1	done	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	done	16	AD done	7	Single-KC	83	0.9664277787793517
3972	84	Random Controller(1)	AD 1_2_plus_2_3	1	JCommTable8.R0C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	JCommTable8.R0C0	8	AD JCommTable8.R0C0	6	Single-KC	84	0.9558694385319743
3973	85	Random Controller(1)	AD 1_2_plus_2_3	1	JCommTable4.R1C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	JCommTable4.R1C0	11	AD JCommTable4.R1C0	7	Single-KC	85	0.8407834014279628
3974	86	Random Controller(1)	AD 1_2_plus_2_3	1	JCommTable4.R0C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	JCommTable4.R0C0	6	AD JCommTable4.R0C0	6	Single-KC	86	0.7038731860742407
3975	87	Random Controller(1)	AD 1_2_plus_2_3	1	JCommTable5.R1C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	JCommTable5.R1C0	6	AD JCommTable5.R1C0	6	Single-KC	87	0.6901263380033835
3976	88	Random Controller(1)	AD 1_2_plus_2_3	1	JCommTable5.R0C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	JCommTable5.R0C0	8	AD JCommTable5.R0C0	8	Single-KC	88	0.6971004945306476
3977	89	Random Controller(1)	AD 1_2_plus_2_3	1	JCommTable6.R0C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	JCommTable6.R0C0	17	AD JCommTable6.R0C0	7	Single-KC	89	0.45528690108357267
3978	90	Random Controller(1)	AD 1_2_plus_2_3	1	JCommTable6.R1C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	JCommTable6.R1C0	18	AD JCommTable6.R1C0	10	Single-KC	90	0.5305518285965497
3979	91	Random Controller(1)	AD 1_2_plus_2_3	1	done	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	done	17	AD done	8	Single-KC	91	0.9821364831881502
3980	92	Random Controller(1)	M 1_2_times_5_4	1	JCommTable6.R1C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	JCommTable6.R1C0	19	M  JCommTable6.R1C0	9	Single-KC	92	0.8955885905805271
3981	93	Random Controller(1)	M 1_2_times_5_4	1	JCommTable6.R0C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	JCommTable6.R0C0	18	M  JCommTable6.R0C0	11	Single-KC	93	0.8920594278587779
3982	94	Random Controller(1)	M 1_2_times_5_4	1	done	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	done	18	M  done	10	Single-KC	94	0.995366251222452
3983	95	Random Controller(1)	M 3_2_times_1_3	1	JCommTable6.R1C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	JCommTable6.R1C0	20	M  JCommTable6.R1C0	10	Single-KC	95	0.9140682755257784
3984	96	Random Controller(1)	M 3_2_times_1_3	1	JCommTable6.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	JCommTable6.R0C0	19	M  JCommTable6.R0C0	12	Single-KC	96	0.9098850781087376
3985	97	Random Controller(1)	M 3_2_times_1_3	1	done	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	done	19	M  done	11	Single-KC	97	0.997590697495871
3986	98	Random Controller(1)	AD 5_6_plus_1_7	1	JCommTable8.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	JCommTable8.R0C0	9	AD JCommTable8.R0C0	7	Single-KC	98	0.9768453120774754
3987	99	Random Controller(1)	AD 5_6_plus_1_7	1	JCommTable4.R1C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	JCommTable4.R1C0	12	AD JCommTable4.R1C0	8	Single-KC	99	0.8851445980983846
3988	100	Random Controller(1)	AD 5_6_plus_1_7	1	JCommTable4.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	JCommTable4.R0C0	7	AD JCommTable4.R0C0	7	Single-KC	100	0.7569628299281618
3989	101	Random Controller(1)	AD 5_6_plus_1_7	1	JCommTable5.R1C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	JCommTable5.R1C0	7	AD JCommTable5.R1C0	7	Single-KC	101	0.7334794006850615
3990	102	Random Controller(1)	AD 5_6_plus_1_7	1	JCommTable5.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	JCommTable5.R0C0	9	AD JCommTable5.R0C0	9	Single-KC	102	0.7395137741036062
