Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Single-KC)	Opportunity (Single-KC)	KC (Selected)	Opportunity (Selected)
11	BKT Controller(1)	AD 7_6_plus_10_6	1	JCommTable5.R0C0	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	hint	1	1	1	AD JCommTable5.R0C0	1	Single-KC	11	JCommTable5.R0C0	1
12	BKT Controller(1)	AD 7_6_plus_10_6	1	JCommTable6.R1C0	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	hint	1	1	1	AD JCommTable6.R1C0	2	Single-KC	12	JCommTable6.R1C0	3
13	BKT Controller(1)	AD 7_6_plus_10_6	1	JCommTable6.R0C0	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	hint	1	1	1	AD JCommTable6.R0C0	2	Single-KC	13	JCommTable6.R0C0	3
14	BKT Controller(1)	AD 7_6_plus_10_6	1	done	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:01	1/1/1970 0:01	hint	0	1	1	AD done	2	Single-KC	14	done	3
15	BKT Controller(1)	AD 6_1_plus_5_1	1	JCommTable6.R1C0	1/1/1970 0:01	1/1/1970 0:01		1/1/1970 0:01	incorrect	1	0	0	AD JCommTable6.R1C0	3	Single-KC	15	JCommTable6.R1C0	4
16	BKT Controller(1)	AD 6_1_plus_5_1	1	JCommTable8.R0C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	correct	0	1	0	AD JCommTable8.R0C0	2	Single-KC	16	JCommTable8.R0C0	2
17	BKT Controller(1)	AD 6_1_plus_5_1	1	JCommTable6.R0C0	1/1/1970 0:01	1/1/1970 0:01		1/1/1970 0:01	incorrect	1	0	0	AD JCommTable6.R0C0	3	Single-KC	17	JCommTable6.R0C0	4
18	BKT Controller(1)	AD 6_1_plus_5_1	1	JCommTable5.R0C0	1/1/1970 0:01	1/1/1970 0:01		1/1/1970 0:01	incorrect	1	0	0	AD JCommTable5.R0C0	2	Single-KC	18	JCommTable5.R0C0	2
19	BKT Controller(1)	AD 6_1_plus_5_1	1	JCommTable5.R1C0	1/1/1970 0:01	1/1/1970 0:01		1/1/1970 0:01	incorrect	1	0	0	AD JCommTable5.R1C0	2	Single-KC	19	JCommTable5.R1C0	2
20	BKT Controller(1)	AD 6_1_plus_5_1	1	JCommTable4.R1C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	correct	0	1	0	AD JCommTable4.R1C0	2	Single-KC	20	JCommTable4.R1C0	2
21	BKT Controller(1)	AD 6_1_plus_5_1	1	JCommTable4.R0C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	incorrect	2	1	1	AD JCommTable4.R0C0	2	Single-KC	21	JCommTable4.R0C0	2
22	BKT Controller(1)	AD 6_1_plus_5_1	1	JCommTable5.R1C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	hint	0	1	1	AD JCommTable5.R1C0	3	Single-KC	22	JCommTable5.R1C0	3
23	BKT Controller(1)	AD 6_1_plus_5_1	1	JCommTable5.R0C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	correct	1	1	0	AD JCommTable5.R0C0	3	Single-KC	23	JCommTable5.R0C0	3
24	BKT Controller(1)	AD 6_1_plus_5_1	1	JCommTable6.R1C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	hint	0	1	1	AD JCommTable6.R1C0	4	Single-KC	24	JCommTable6.R1C0	5
25	BKT Controller(1)	AD 6_1_plus_5_1	1	done	1/1/1970 0:01	1/1/1970 0:01		1/1/1970 0:01	incorrect	1	0	0	AD done	3	Single-KC	25	done	4
26	BKT Controller(1)	AD 6_1_plus_5_1	1	JCommTable6.R1C0	1/1/1970 0:01	1/1/1970 0:01		1/1/1970 0:01	incorrect	1	0	0	AD JCommTable6.R1C0	5	Single-KC	26	JCommTable6.R1C0	6
27	BKT Controller(1)	AD 6_1_plus_5_1	1	JCommTable6.R0C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	hint	1	1	1	AD JCommTable6.R0C0	4	Single-KC	27	JCommTable6.R0C0	5
28	BKT Controller(1)	AD 6_1_plus_5_1	1	done	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	correct	0	1	0	AD done	4	Single-KC	28	done	5
29	BKT Controller(1)	AD 5_2_plus_3_7	1	JCommTable8.R0C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	correct	0	1	0	AD JCommTable8.R0C0	3	Single-KC	29	JCommTable8.R0C0	3
30	BKT Controller(1)	AD 5_2_plus_3_7	1	JCommTable4.R1C0	1/1/1970 0:01	1/1/1970 0:01		1/1/1970 0:01	incorrect	1	0	0	AD JCommTable4.R1C0	3	Single-KC	30	JCommTable4.R1C0	3
31	BKT Controller(1)	AD 5_2_plus_3_7	1	JCommTable4.R0C0	1/1/1970 0:01	1/1/1970 0:01		1/1/1970 0:01	incorrect	1	0	0	AD JCommTable4.R0C0	3	Single-KC	31	JCommTable4.R0C0	3
32	BKT Controller(1)	AD 5_2_plus_3_7	1	JCommTable6.R1C0	1/1/1970 0:01	1/1/1970 0:01		1/1/1970 0:01	incorrect	1	0	0	AD JCommTable6.R1C0	6	Single-KC	32	JCommTable6.R1C0	7
33	BKT Controller(1)	AD 5_2_plus_3_7	1	JCommTable4.R1C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	hint	1	1	1	AD JCommTable4.R1C0	4	Single-KC	33	JCommTable4.R1C0	4
34	BKT Controller(1)	AD 5_2_plus_3_7	1	JCommTable5.R1C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	AD JCommTable5.R1C0	4	Single-KC	34	JCommTable5.R1C0	4
35	BKT Controller(1)	AD 5_2_plus_3_7	1	JCommTable6.R1C0	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	AD JCommTable6.R1C0	7	Single-KC	35	JCommTable6.R1C0	8
36	BKT Controller(1)	AD 5_2_plus_3_7	1	JCommTable6.R0C0	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	AD JCommTable6.R0C0	5	Single-KC	36	JCommTable6.R0C0	6
37	BKT Controller(1)	AD 5_2_plus_3_7	1	JCommTable5.R0C0	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	AD JCommTable5.R0C0	4	Single-KC	37	JCommTable5.R0C0	4
38	BKT Controller(1)	AD 5_2_plus_3_7	1	JCommTable4.R0C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	hint	1	1	1	AD JCommTable4.R0C0	4	Single-KC	38	JCommTable4.R0C0	4
39	BKT Controller(1)	AD 5_2_plus_3_7	1	JCommTable5.R0C0	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	AD JCommTable5.R0C0	5	Single-KC	39	JCommTable5.R0C0	5
40	BKT Controller(1)	AD 5_2_plus_3_7	1	JCommTable6.R1C0	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	AD JCommTable6.R1C0	8	Single-KC	40	JCommTable6.R1C0	9
41	BKT Controller(1)	AD 5_2_plus_3_7	1	JCommTable5.R0C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	hint	1	1	1	AD JCommTable5.R0C0	6	Single-KC	41	JCommTable5.R0C0	6
42	BKT Controller(1)	AD 5_2_plus_3_7	1	JCommTable6.R0C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	AD JCommTable6.R0C0	6	Single-KC	42	JCommTable6.R0C0	7
43	BKT Controller(1)	AD 5_2_plus_3_7	1	done	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	AD done	5	Single-KC	43	done	6
44	BKT Controller(1)	AD 5_2_plus_3_7	1	JCommTable6.R1C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	AD JCommTable6.R1C0	9	Single-KC	44	JCommTable6.R1C0	10
45	BKT Controller(1)	AD 5_2_plus_3_7	1	done	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	hint	0	1	1	AD done	6	Single-KC	45	done	7
46	BKT Controller(1)	M 3_9_times_10_3	1	JCommTable8.R0C0	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	M  JCommTable8.R0C0	1	Single-KC	46	JCommTable8.R0C0	4
47	BKT Controller(1)	M 3_9_times_10_3	1	JCommTable4.R1C0	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	M  JCommTable4.R1C0	1	Single-KC	47	JCommTable4.R1C0	5
48	BKT Controller(1)	M 3_9_times_10_3	1	JCommTable5.R0C0	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	M  JCommTable5.R0C0	1	Single-KC	48	JCommTable5.R0C0	7
49	BKT Controller(1)	M 3_9_times_10_3	1	JCommTable4.R0C0	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	M  JCommTable4.R0C0	1	Single-KC	49	JCommTable4.R0C0	5
50	BKT Controller(1)	M 3_9_times_10_3	1	JCommTable6.R1C0	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	M  JCommTable6.R1C0	2	Single-KC	50	JCommTable6.R1C0	11
51	BKT Controller(1)	M 3_9_times_10_3	1	JCommTable6.R0C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	hint	1	1	1	M  JCommTable6.R0C0	2	Single-KC	51	JCommTable6.R0C0	8
52	BKT Controller(1)	M 3_9_times_10_3	1	JCommTable6.R1C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	hint	1	1	1	M  JCommTable6.R1C0	3	Single-KC	52	JCommTable6.R1C0	12
53	BKT Controller(1)	M 3_9_times_10_3	1	done	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	M  done	2	Single-KC	53	done	8
54	BKT Controller(1)	M 3_8_times_10_10	1	JCommTable6.R0C0	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	M  JCommTable6.R0C0	3	Single-KC	54	JCommTable6.R0C0	9
55	BKT Controller(1)	M 3_8_times_10_10	1	JCommTable6.R1C0	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	M  JCommTable6.R1C0	4	Single-KC	55	JCommTable6.R1C0	13
56	BKT Controller(1)	M 3_8_times_10_10	1	JCommTable6.R0C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	hint	1	1	1	M  JCommTable6.R0C0	4	Single-KC	56	JCommTable6.R0C0	10
57	BKT Controller(1)	M 3_8_times_10_10	1	JCommTable6.R1C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	incorrect	1	1	1	M  JCommTable6.R1C0	5	Single-KC	57	JCommTable6.R1C0	14
58	BKT Controller(1)	M 3_8_times_10_10	1	done	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	M  done	3	Single-KC	58	done	9
59	BKT Controller(1)	AS 10_7_plus_6_7	1	JCommTable8.R0C0	1/1/1970 0:03	1/1/1970 0:03		1/1/1970 0:03	incorrect	1	0	0	AS JCommTable8.R0C0	1	Single-KC	59	JCommTable8.R0C0	5
60	BKT Controller(1)	AS 10_7_plus_6_7	1	JCommTable6.R0C0	1/1/1970 0:03	1/1/1970 0:03		1/1/1970 0:03	incorrect	2	0	0	AS JCommTable6.R0C0	1	Single-KC	60	JCommTable6.R0C0	11
61	BKT Controller(1)	AS 10_7_plus_6_7	1	JCommTable4.R0C0	1/1/1970 0:03	1/1/1970 0:03		1/1/1970 0:03	incorrect	1	0	0	AS JCommTable4.R0C0	1	Single-KC	61	JCommTable4.R0C0	6
62	BKT Controller(1)	AS 10_7_plus_6_7	1	JCommTable4.R1C0	1/1/1970 0:03	1/1/1970 0:03		1/1/1970 0:03	incorrect	1	0	0	AS JCommTable4.R1C0	1	Single-KC	62	JCommTable4.R1C0	6
63	BKT Controller(1)	AS 10_7_plus_6_7	1	JCommTable6.R1C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	hint	1	1	1	AS JCommTable6.R1C0	1	Single-KC	63	JCommTable6.R1C0	15
64	BKT Controller(1)	AS 10_7_plus_6_7	1	JCommTable6.R0C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	hint	1	1	1	AS JCommTable6.R0C0	2	Single-KC	64	JCommTable6.R0C0	12
65	BKT Controller(1)	AS 10_7_plus_6_7	1	done	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	AS done	1	Single-KC	65	done	10
66	BKT Controller(1)	AS 7_1_plus_10_1	1	JCommTable6.R0C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	1	1	0	AS JCommTable6.R0C0	3	Single-KC	66	JCommTable6.R0C0	13
67	BKT Controller(1)	AS 7_1_plus_10_1	1	JCommTable6.R1C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	AS JCommTable6.R1C0	2	Single-KC	67	JCommTable6.R1C0	16
68	BKT Controller(1)	AS 7_1_plus_10_1	1	done	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	AS done	2	Single-KC	68	done	11
69	BKT Controller(1)	AD 2_5_plus_3_4	1	JCommTable6.R1C0	1/1/1970 0:03	1/1/1970 0:03		1/1/1970 0:03	incorrect	1	0	0	AD JCommTable6.R1C0	10	Single-KC	69	JCommTable6.R1C0	17
70	BKT Controller(1)	AD 2_5_plus_3_4	1	JCommTable8.R0C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	1	1	0	AD JCommTable8.R0C0	4	Single-KC	70	JCommTable8.R0C0	6
71	BKT Controller(1)	AD 2_5_plus_3_4	1	JCommTable6.R0C0	1/1/1970 0:03	1/1/1970 0:03		1/1/1970 0:03	incorrect	1	0	0	AD JCommTable6.R0C0	7	Single-KC	71	JCommTable6.R0C0	14
72	BKT Controller(1)	AD 2_5_plus_3_4	1	JCommTable4.R1C0	1/1/1970 0:03	1/1/1970 0:03		1/1/1970 0:03	incorrect	1	0	0	AD JCommTable4.R1C0	5	Single-KC	72	JCommTable4.R1C0	7
73	BKT Controller(1)	AD 2_5_plus_3_4	1	JCommTable5.R0C0	1/1/1970 0:03	1/1/1970 0:03		1/1/1970 0:03	incorrect	1	0	0	AD JCommTable5.R0C0	7	Single-KC	73	JCommTable5.R0C0	8
74	BKT Controller(1)	AD 2_5_plus_3_4	1	JCommTable4.R1C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	AD JCommTable4.R1C0	6	Single-KC	74	JCommTable4.R1C0	8
75	BKT Controller(1)	AD 2_5_plus_3_4	1	JCommTable5.R1C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	AD JCommTable5.R1C0	5	Single-KC	75	JCommTable5.R1C0	5
76	BKT Controller(1)	AD 2_5_plus_3_4	1	JCommTable5.R0C0	1/1/1970 0:04	1/1/1970 0:04		1/1/1970 0:04	incorrect	1	0	0	AD JCommTable5.R0C0	8	Single-KC	76	JCommTable5.R0C0	9
77	BKT Controller(1)	AD 2_5_plus_3_4	1	JCommTable4.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	1	1	0	AD JCommTable4.R0C0	5	Single-KC	77	JCommTable4.R0C0	7
78	BKT Controller(1)	AD 2_5_plus_3_4	1	JCommTable5.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	incorrect	3	1	1	AD JCommTable5.R0C0	9	Single-KC	78	JCommTable5.R0C0	10
79	BKT Controller(1)	AD 2_5_plus_3_4	1	JCommTable6.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	AD JCommTable6.R0C0	8	Single-KC	79	JCommTable6.R0C0	15
80	BKT Controller(1)	AD 2_5_plus_3_4	1	JCommTable6.R1C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	AD JCommTable6.R1C0	11	Single-KC	80	JCommTable6.R1C0	18
81	BKT Controller(1)	AD 2_5_plus_3_4	1	done	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	AD done	7	Single-KC	81	done	12
82	BKT Controller(1)	M 7_2_times_7_4	1	JCommTable5.R0C0	1/1/1970 0:04	1/1/1970 0:04		1/1/1970 0:04	incorrect	1	0	0	M  JCommTable5.R0C0	2	Single-KC	82	JCommTable5.R0C0	11
83	BKT Controller(1)	M 7_2_times_7_4	1	JCommTable6.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	incorrect	3	1	1	M  JCommTable6.R0C0	5	Single-KC	83	JCommTable6.R0C0	16
84	BKT Controller(1)	M 7_2_times_7_4	1	JCommTable6.R1C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	hint	1	1	1	M  JCommTable6.R1C0	6	Single-KC	84	JCommTable6.R1C0	19
85	BKT Controller(1)	M 7_2_times_7_4	1	done	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	M  done	4	Single-KC	85	done	13
86	BKT Controller(1)	AS 2_3_plus_10_3	1	JCommTable8.R0C0	1/1/1970 0:04	1/1/1970 0:04		1/1/1970 0:04	incorrect	1	0	0	AS JCommTable8.R0C0	2	Single-KC	86	JCommTable8.R0C0	7
87	BKT Controller(1)	AS 2_3_plus_10_3	1	JCommTable6.R1C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	2	1	0	AS JCommTable6.R1C0	3	Single-KC	87	JCommTable6.R1C0	20
88	BKT Controller(1)	AS 2_3_plus_10_3	1	JCommTable6.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	incorrect	1	1	0	AS JCommTable6.R0C0	4	Single-KC	88	JCommTable6.R0C0	17
89	BKT Controller(1)	AS 2_3_plus_10_3	1	done	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AS done	3	Single-KC	89	done	14
90	BKT Controller(1)	M 10_8_times_8_2	1	JCommTable6.R1C0	1/1/1970 0:05	1/1/1970 0:05		1/1/1970 0:05	incorrect	1	0	0	M  JCommTable6.R1C0	7	Single-KC	90	JCommTable6.R1C0	21
91	BKT Controller(1)	M 10_8_times_8_2	1	JCommTable6.R0C0	1/1/1970 0:05	1/1/1970 0:05		1/1/1970 0:05	incorrect	1	0	0	M  JCommTable6.R0C0	6	Single-KC	91	JCommTable6.R0C0	18
92	BKT Controller(1)	M 10_8_times_8_2	1	JCommTable6.R1C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	M  JCommTable6.R1C0	8	Single-KC	92	JCommTable6.R1C0	22
93	BKT Controller(1)	M 10_8_times_8_2	1	JCommTable5.R0C0	1/1/1970 0:05	1/1/1970 0:05		1/1/1970 0:05	incorrect	1	0	0	M  JCommTable5.R0C0	3	Single-KC	93	JCommTable5.R0C0	12
94	BKT Controller(1)	M 10_8_times_8_2	1	JCommTable6.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	incorrect	2	1	1	M  JCommTable6.R0C0	7	Single-KC	94	JCommTable6.R0C0	19
95	BKT Controller(1)	M 10_8_times_8_2	1	done	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	M  done	5	Single-KC	95	done	15
96	BKT Controller(1)	M 10_8_times_1_3	1	JCommTable6.R1C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	M  JCommTable6.R1C0	9	Single-KC	96	JCommTable6.R1C0	23
97	BKT Controller(1)	M 10_8_times_1_3	1	JCommTable6.R0C0	1/1/1970 0:05	1/1/1970 0:05		1/1/1970 0:05	incorrect	1	0	0	M  JCommTable6.R0C0	8	Single-KC	97	JCommTable6.R0C0	20
98	BKT Controller(1)	M 10_8_times_1_3	1	JCommTable6.R1C0	1/1/1970 0:05	1/1/1970 0:05		1/1/1970 0:05	incorrect	1	0	0	M  JCommTable6.R1C0	10	Single-KC	98	JCommTable6.R1C0	24
99	BKT Controller(1)	M 10_8_times_1_3	1	JCommTable6.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	hint	1	1	1	M  JCommTable6.R0C0	9	Single-KC	99	JCommTable6.R0C0	21
100	BKT Controller(1)	M 10_8_times_1_3	1	done	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	M  done	6	Single-KC	100	done	16
101	BKT Controller(1)	AS 3_1_plus_10_1	1	JCommTable6.R1C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AS JCommTable6.R1C0	4	Single-KC	101	JCommTable6.R1C0	25
102	BKT Controller(1)	AS 3_1_plus_10_1	1	JCommTable8.R0C0	1/1/1970 0:05	1/1/1970 0:05		1/1/1970 0:05	incorrect	1	0	0	AS JCommTable8.R0C0	3	Single-KC	102	JCommTable8.R0C0	8
103	BKT Controller(1)	AS 3_1_plus_10_1	1	JCommTable6.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AS JCommTable6.R0C0	5	Single-KC	103	JCommTable6.R0C0	22
104	BKT Controller(1)	AS 3_1_plus_10_1	1	done	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AS done	4	Single-KC	104	done	17
105	BKT Controller(1)	AS 2_3_plus_10_3	2	JCommTable6.R1C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	incorrect	1	1	0	AS JCommTable6.R1C0	5	Single-KC	105	JCommTable6.R1C0	26
106	BKT Controller(1)	AS 2_3_plus_10_3	2	JCommTable6.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AS JCommTable6.R0C0	6	Single-KC	106	JCommTable6.R0C0	23
107	BKT Controller(1)	AS 2_3_plus_10_3	2	done	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AS done	5	Single-KC	107	done	18
108	BKT Controller(1)	AD 6_8_plus_7_8	1	JCommTable6.R1C0	1/1/1970 0:05	1/1/1970 0:05		1/1/1970 0:06	incorrect	2	0	0	AD JCommTable6.R1C0	12	Single-KC	108	JCommTable6.R1C0	27
109	BKT Controller(1)	AD 6_8_plus_7_8	1	JCommTable6.R0C0	1/1/1970 0:06	1/1/1970 0:06		1/1/1970 0:06	incorrect	1	0	0	AD JCommTable6.R0C0	9	Single-KC	109	JCommTable6.R0C0	24
110	BKT Controller(1)	AD 6_8_plus_7_8	1	JCommTable8.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	1	1	0	AD JCommTable8.R0C0	5	Single-KC	110	JCommTable8.R0C0	9
111	BKT Controller(1)	AD 6_8_plus_7_8	1	JCommTable4.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	AD JCommTable4.R1C0	7	Single-KC	111	JCommTable4.R1C0	9
112	BKT Controller(1)	AD 6_8_plus_7_8	1	JCommTable5.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	AD JCommTable5.R1C0	6	Single-KC	112	JCommTable5.R1C0	6
