Anon Student Id	Session Id	Transaction Id	Time	Time Zone	Student Response Type	Tutor Response Type	Level (Domain)	Problem Name	Problem Start Time	Step Name	Selection	Action	Input	Feedback Text	Outcome	CF (Problem Context)	KC (Single-KC)	KC (Selected)	KC (ptype_selection)
Default BKT Controller(1)	ec6c2b81-801a-eb6e-0562-b0c41d389f05	91fae21b-9a2f-4327-a509-cf558d493d39	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 8_10_plus_7_9	1/1/1970 0:01	JCommTable4.R0C0	JCommTable4.R0C0	UpdateTextArea	72	"Instead of the step you are working on, please work on the highlighted step."	INCORRECT		Single-KC	JCommTable4.R0C0	AD JCommTable4.R0C0
Default BKT Controller(1)	ec6c2b81-801a-eb6e-0562-b0c41d389f05	04f8c776-8a00-aba5-f2ba-66672c5a7fa9	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 8_10_plus_7_9	1/1/1970 0:01	JCommTable5.R0C0	JCommTable5.R0C0	UpdateTextArea	70	"Instead of the step you are working on, please work on the highlighted step."	INCORRECT		Single-KC	JCommTable5.R0C0	AD JCommTable5.R0C0
Default BKT Controller(1)	ec6c2b81-801a-eb6e-0562-b0c41d389f05	f3ee4f2c-1eb7-3e45-1d96-5b582768f5ab	1/1/1970 0:01	Eastern Standard Time		HINT_MSG	fraction_arithmetic	AD 8_10_plus_7_9	1/1/1970 0:01	JCommTable5.R1C0				Please enter '6' in the highlighted cell.	HINT		Single-KC	JCommTable5.R1C0	AD JCommTable5.R1C0
Default BKT Controller(1)	ec6c2b81-801a-eb6e-0562-b0c41d389f05	0e063d7e-02ad-462f-79cb-d63c8bdcef88	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 8_10_plus_7_9	1/1/1970 0:01	JCommTable5.R1C0	JCommTable5.R1C0	UpdateTextArea	90		CORRECT		Single-KC	JCommTable5.R1C0	AD JCommTable5.R1C0
Default BKT Controller(1)	ec6c2b81-801a-eb6e-0562-b0c41d389f05	5b73cc2d-03a5-7cad-be25-cc1ef2fd6819	1/1/1970 0:01	Eastern Standard Time		HINT_MSG	fraction_arithmetic	AD 8_10_plus_7_9	1/1/1970 0:01	JCommTable5.R0C0				Please enter '4' in the highlighted cell.	HINT		Single-KC	JCommTable5.R0C0	AD JCommTable5.R0C0
Default BKT Controller(1)	ec6c2b81-801a-eb6e-0562-b0c41d389f05	2f6c82be-18b9-db32-6fc5-297131e1c316	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 8_10_plus_7_9	1/1/1970 0:01	JCommTable5.R0C0	JCommTable5.R0C0	UpdateTextArea	70		CORRECT		Single-KC	JCommTable5.R0C0	AD JCommTable5.R0C0
Default BKT Controller(1)	ec6c2b81-801a-eb6e-0562-b0c41d389f05	47dc68f3-84af-b654-b012-87ef9a93b6ac	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 8_10_plus_7_9	1/1/1970 0:01	JCommTable5.R0C0	JCommTable5.R0C0	UpdateTextArea	70		INCORRECT		Single-KC	JCommTable5.R0C0	AD JCommTable5.R0C0
Default BKT Controller(1)	ec6c2b81-801a-eb6e-0562-b0c41d389f05	91560a14-babb-0ab0-a375-871c3c6c481c	1/1/1970 0:01	Eastern Standard Time		HINT_MSG	fraction_arithmetic	AD 8_10_plus_7_9	1/1/1970 0:01	JCommTable6.R1C0				Please enter '6' in the highlighted cell.	HINT		Single-KC	JCommTable6.R1C0	AD JCommTable6.R1C0
Default BKT Controller(1)	ec6c2b81-801a-eb6e-0562-b0c41d389f05	9dfc5311-5d1c-a7da-3072-01788a0d9331	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 8_10_plus_7_9	1/1/1970 0:01	JCommTable6.R1C0	JCommTable6.R1C0	UpdateTextArea	90		CORRECT		Single-KC	JCommTable6.R1C0	AD JCommTable6.R1C0
Default BKT Controller(1)	ec6c2b81-801a-eb6e-0562-b0c41d389f05	d2afb871-2e13-41c9-f650-0bb03e5757ba	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 8_10_plus_7_9	1/1/1970 0:01	JCommTable6.R1C0	JCommTable6.R1C0	UpdateTextArea	90	"Instead of the step you are working on, please work on the highlighted step."	INCORRECT		Single-KC	JCommTable6.R1C0	AD JCommTable6.R1C0
Default BKT Controller(1)	ec6c2b81-801a-eb6e-0562-b0c41d389f05	5f782e21-7212-4854-0942-b66b4c880ad2	1/1/1970 0:01	Eastern Standard Time		HINT_MSG	fraction_arithmetic	AD 8_10_plus_7_9	1/1/1970 0:01	JCommTable6.R0C0				Please enter '7' in the highlighted cell.	HINT		Single-KC	JCommTable6.R0C0	AD JCommTable6.R0C0
Default BKT Controller(1)	ec6c2b81-801a-eb6e-0562-b0c41d389f05	56d2bba8-e688-ffda-5b4d-5dccd1894ffe	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 8_10_plus_7_9	1/1/1970 0:01	JCommTable6.R0C0	JCommTable6.R0C0	UpdateTextArea	142		CORRECT		Single-KC	JCommTable6.R0C0	AD JCommTable6.R0C0
Default BKT Controller(1)	ec6c2b81-801a-eb6e-0562-b0c41d389f05	4975c21b-77fc-01ee-5c37-fd0979cff89f	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 8_10_plus_7_9	1/1/1970 0:01	done	done	ButtonPressed	-1		CORRECT		Single-KC	done	AD done
Default BKT Controller(1)	ec6c2b81-801a-eb6e-0562-b0c41d389f05	2e1daa07-e303-23d8-273c-f9512494b91e	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AS 5_3_plus_6_3	1/1/1970 0:01	JCommTable8.R0C0	JCommTable8.R0C0	UpdateTextArea	x		INCORRECT		Single-KC	JCommTable8.R0C0	AS JCommTable8.R0C0
Default BKT Controller(1)	ec6c2b81-801a-eb6e-0562-b0c41d389f05	0480725b-e669-05e3-9866-321cdddf04a9	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AS 5_3_plus_6_3	1/1/1970 0:01	JCommTable4.R0C0	JCommTable4.R0C0	UpdateTextArea	15		INCORRECT		Single-KC	JCommTable4.R0C0	AS JCommTable4.R0C0
Default BKT Controller(1)	ec6c2b81-801a-eb6e-0562-b0c41d389f05	b9f46fcd-19fc-07bc-68d0-b98ae8d89684	1/1/1970 0:02	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AS 5_3_plus_6_3	1/1/1970 0:01	JCommTable4.R0C0	JCommTable4.R0C0	UpdateTextArea			INCORRECT		Single-KC	JCommTable4.R0C0	AS JCommTable4.R0C0
Default BKT Controller(1)	ec6c2b81-801a-eb6e-0562-b0c41d389f05	f78e3663-7268-20b7-e3da-446bdcc5ff37	1/1/1970 0:02	Eastern Standard Time		HINT_MSG	fraction_arithmetic	AS 5_3_plus_6_3	1/1/1970 0:01	JCommTable6.R1C0				Please enter '8' in the highlighted cell.	HINT		Single-KC	JCommTable6.R1C0	AS JCommTable6.R1C0
