Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Selected)	Opportunity (Selected)	KC (Single-KC)	Opportunity (Single-KC)
10	DKT Controller_random(1)	AS 7_4_plus_2_4	1	done	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	incorrect	1	1	0	AS done	4	done	4	Single-KC	11
11	DKT Controller_random(1)	AS 7_4_plus_2_4	1	JCommTable6.R1C0	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	correct	0	1	0	AS JCommTable6.R1C0	4	JCommTable6.R1C0	4	Single-KC	12
12	DKT Controller_random(1)	M 7_10_times_8_1	1	JCommTable6.R0C0	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	incorrect	2	1	1	M  JCommTable6.R0C0	1	JCommTable6.R0C0	5	Single-KC	13
13	DKT Controller_random(1)	M 7_10_times_8_1	1	JCommTable6.R1C0	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:01	1/1/1970 0:01	incorrect	2	1	1	M  JCommTable6.R1C0	1	JCommTable6.R1C0	5	Single-KC	14
14	DKT Controller_random(1)	M 7_10_times_8_1	1	done	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	correct	0	1	0	M  done	1	done	5	Single-KC	15
15	DKT Controller_random(1)	M 7_5_times_9_7	1	JCommTable6.R0C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	incorrect	1	1	0	M  JCommTable6.R0C0	2	JCommTable6.R0C0	6	Single-KC	16
16	DKT Controller_random(1)	M 7_5_times_9_7	1	JCommTable6.R1C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	incorrect	2	1	1	M  JCommTable6.R1C0	2	JCommTable6.R1C0	6	Single-KC	17
17	DKT Controller_random(1)	M 7_5_times_9_7	1	done	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	correct	0	1	0	M  done	2	done	6	Single-KC	18
18	DKT Controller_random(1)	AD 6_5_plus_3_10	1	JCommTable6.R0C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:02	1/1/1970 0:02	incorrect	3	1	1	AD JCommTable6.R0C0	1	JCommTable6.R0C0	7	Single-KC	19
19	DKT Controller_random(1)	AD 6_5_plus_3_10	1	JCommTable6.R1C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:02	1/1/1970 0:02	incorrect	4	1	1	AD JCommTable6.R1C0	1	JCommTable6.R1C0	7	Single-KC	20
20	DKT Controller_random(1)	AD 6_5_plus_3_10	1	JCommTable8.R0C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	hint	1	1	1	AD JCommTable8.R0C0	1	JCommTable8.R0C0	1	Single-KC	21
21	DKT Controller_random(1)	AD 6_5_plus_3_10	1	JCommTable4.R1C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	hint	1	1	1	AD JCommTable4.R1C0	1	JCommTable4.R1C0	1	Single-KC	22
22	DKT Controller_random(1)	AD 6_5_plus_3_10	1	JCommTable4.R0C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	hint	1	1	1	AD JCommTable4.R0C0	1	JCommTable4.R0C0	1	Single-KC	23
23	DKT Controller_random(1)	AD 6_5_plus_3_10	1	JCommTable5.R1C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	hint	1	1	1	AD JCommTable5.R1C0	1	JCommTable5.R1C0	1	Single-KC	24
24	DKT Controller_random(1)	AD 6_5_plus_3_10	1	JCommTable5.R0C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	hint	1	1	1	AD JCommTable5.R0C0	1	JCommTable5.R0C0	1	Single-KC	25
25	DKT Controller_random(1)	AD 6_5_plus_3_10	1	done	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	incorrect	1	1	1	AD done	1	done	7	Single-KC	26
26	DKT Controller_random(1)	M 10_8_times_1_3	1	JCommTable6.R1C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	incorrect	3	1	1	M  JCommTable6.R1C0	3	JCommTable6.R1C0	8	Single-KC	27
27	DKT Controller_random(1)	M 10_8_times_1_3	1	JCommTable5.R0C0	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	M  JCommTable5.R0C0	1	JCommTable5.R0C0	2	Single-KC	28
28	DKT Controller_random(1)	M 10_8_times_1_3	1	JCommTable4.R1C0	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	M  JCommTable4.R1C0	1	JCommTable4.R1C0	2	Single-KC	29
29	DKT Controller_random(1)	M 10_8_times_1_3	1	JCommTable6.R0C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	incorrect	1	1	1	M  JCommTable6.R0C0	3	JCommTable6.R0C0	8	Single-KC	30
30	DKT Controller_random(1)	M 10_8_times_1_3	1	JCommTable4.R0C0	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	M  JCommTable4.R0C0	1	JCommTable4.R0C0	2	Single-KC	31
31	DKT Controller_random(1)	M 10_8_times_1_3	1	JCommTable5.R1C0	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	M  JCommTable5.R1C0	1	JCommTable5.R1C0	2	Single-KC	32
32	DKT Controller_random(1)	M 10_8_times_1_3	1	JCommTable8.R0C0	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	M  JCommTable8.R0C0	1	JCommTable8.R0C0	2	Single-KC	33
33	DKT Controller_random(1)	M 10_8_times_1_3	1	done	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	M  done	3	done	8	Single-KC	34
34	DKT Controller_random(1)	AD 7_4_plus_3_7	1	JCommTable6.R1C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:03	1/1/1970 0:03	incorrect	4	1	1	AD JCommTable6.R1C0	2	JCommTable6.R1C0	9	Single-KC	35
35	DKT Controller_random(1)	AD 7_4_plus_3_7	1	JCommTable6.R0C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:03	1/1/1970 0:03	incorrect	2	1	0	AD JCommTable6.R0C0	2	JCommTable6.R0C0	9	Single-KC	36
36	DKT Controller_random(1)	AD 7_4_plus_3_7	1	JCommTable5.R0C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:03	1/1/1970 0:03	incorrect	2	1	1	AD JCommTable5.R0C0	2	JCommTable5.R0C0	3	Single-KC	37
37	DKT Controller_random(1)	AD 7_4_plus_3_7	1	JCommTable8.R0C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	AD JCommTable8.R0C0	2	JCommTable8.R0C0	3	Single-KC	38
38	DKT Controller_random(1)	AD 7_4_plus_3_7	1	JCommTable4.R0C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:03	1/1/1970 0:03	incorrect	2	1	1	AD JCommTable4.R0C0	2	JCommTable4.R0C0	3	Single-KC	39
39	DKT Controller_random(1)	AD 7_4_plus_3_7	1	JCommTable4.R1C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	hint	1	1	1	AD JCommTable4.R1C0	2	JCommTable4.R1C0	3	Single-KC	40
40	DKT Controller_random(1)	AD 7_4_plus_3_7	1	JCommTable5.R1C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	AD JCommTable5.R1C0	2	JCommTable5.R1C0	3	Single-KC	41
41	DKT Controller_random(1)	AD 7_4_plus_3_7	1	done	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	AD done	2	done	9	Single-KC	42
42	DKT Controller_random(1)	AD 7_1_plus_1_5	1	JCommTable8.R0C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	1	1	0	AD JCommTable8.R0C0	3	JCommTable8.R0C0	4	Single-KC	43
43	DKT Controller_random(1)	AD 7_1_plus_1_5	1	JCommTable5.R0C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	incorrect	2	1	1	AD JCommTable5.R0C0	3	JCommTable5.R0C0	4	Single-KC	44
44	DKT Controller_random(1)	AD 7_1_plus_1_5	1	JCommTable4.R1C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	AD JCommTable4.R1C0	3	JCommTable4.R1C0	4	Single-KC	45
45	DKT Controller_random(1)	AD 7_1_plus_1_5	1	JCommTable5.R1C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	1	1	0	AD JCommTable5.R1C0	3	JCommTable5.R1C0	4	Single-KC	46
46	DKT Controller_random(1)	AD 7_1_plus_1_5	1	JCommTable4.R0C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	AD JCommTable4.R0C0	3	JCommTable4.R0C0	4	Single-KC	47
47	DKT Controller_random(1)	AD 7_1_plus_1_5	1	JCommTable6.R1C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	1	1	0	AD JCommTable6.R1C0	3	JCommTable6.R1C0	10	Single-KC	48
48	DKT Controller_random(1)	AD 7_1_plus_1_5	1	JCommTable6.R0C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	AD JCommTable6.R0C0	3	JCommTable6.R0C0	10	Single-KC	49
49	DKT Controller_random(1)	AD 7_1_plus_1_5	1	done	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	AD done	3	done	10	Single-KC	50
50	DKT Controller_random(1)	M 9_2_times_9_1	1	JCommTable6.R0C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	M  JCommTable6.R0C0	4	JCommTable6.R0C0	11	Single-KC	51
51	DKT Controller_random(1)	M 9_2_times_9_1	1	JCommTable4.R1C0	1/1/1970 0:03	1/1/1970 0:03		1/1/1970 0:03	incorrect	1	0	0	M  JCommTable4.R1C0	2	JCommTable4.R1C0	5	Single-KC	52
52	DKT Controller_random(1)	M 9_2_times_9_1	1	JCommTable6.R1C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	M  JCommTable6.R1C0	4	JCommTable6.R1C0	11	Single-KC	53
53	DKT Controller_random(1)	M 9_2_times_9_1	1	done	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	M  done	4	done	11	Single-KC	54
54	DKT Controller_random(1)	AD 9_2_plus_10_10	1	JCommTable6.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	incorrect	1	1	0	AD JCommTable6.R0C0	4	JCommTable6.R0C0	12	Single-KC	55
55	DKT Controller_random(1)	AD 9_2_plus_10_10	1	JCommTable8.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	AD JCommTable8.R0C0	4	JCommTable8.R0C0	5	Single-KC	56
56	DKT Controller_random(1)	AD 9_2_plus_10_10	1	JCommTable4.R1C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	AD JCommTable4.R1C0	4	JCommTable4.R1C0	6	Single-KC	57
57	DKT Controller_random(1)	AD 9_2_plus_10_10	1	JCommTable5.R1C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	AD JCommTable5.R1C0	4	JCommTable5.R1C0	5	Single-KC	58
58	DKT Controller_random(1)	AD 9_2_plus_10_10	1	JCommTable4.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	1	1	0	AD JCommTable4.R0C0	4	JCommTable4.R0C0	5	Single-KC	59
59	DKT Controller_random(1)	AD 9_2_plus_10_10	1	JCommTable6.R1C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	incorrect	2	1	0	AD JCommTable6.R1C0	4	JCommTable6.R1C0	12	Single-KC	60
60	DKT Controller_random(1)	AD 9_2_plus_10_10	1	JCommTable5.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	AD JCommTable5.R0C0	4	JCommTable5.R0C0	5	Single-KC	61
61	DKT Controller_random(1)	AD 9_2_plus_10_10	1	done	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	AD done	4	done	12	Single-KC	62
62	DKT Controller_random(1)	AD 5_2_plus_3_7	1	JCommTable8.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	AD JCommTable8.R0C0	5	JCommTable8.R0C0	6	Single-KC	63
63	DKT Controller_random(1)	AD 5_2_plus_3_7	1	JCommTable5.R1C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	incorrect	1	1	0	AD JCommTable5.R1C0	5	JCommTable5.R1C0	6	Single-KC	64
64	DKT Controller_random(1)	AD 5_2_plus_3_7	1	JCommTable4.R1C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	AD JCommTable4.R1C0	5	JCommTable4.R1C0	7	Single-KC	65
65	DKT Controller_random(1)	AD 5_2_plus_3_7	1	JCommTable5.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	incorrect	1	1	0	AD JCommTable5.R0C0	5	JCommTable5.R0C0	6	Single-KC	66
66	DKT Controller_random(1)	AD 5_2_plus_3_7	1	JCommTable4.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	AD JCommTable4.R0C0	5	JCommTable4.R0C0	6	Single-KC	67
67	DKT Controller_random(1)	AD 5_2_plus_3_7	1	JCommTable6.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	1	1	0	AD JCommTable6.R0C0	5	JCommTable6.R0C0	13	Single-KC	68
68	DKT Controller_random(1)	AD 5_2_plus_3_7	1	JCommTable6.R1C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	AD JCommTable6.R1C0	5	JCommTable6.R1C0	13	Single-KC	69
69	DKT Controller_random(1)	AD 5_2_plus_3_7	1	done	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	AD done	5	done	13	Single-KC	70
70	DKT Controller_random(1)	AD 1_9_plus_1_8	1	JCommTable8.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	AD JCommTable8.R0C0	6	JCommTable8.R0C0	7	Single-KC	71
71	DKT Controller_random(1)	AD 1_9_plus_1_8	1	JCommTable4.R1C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	AD JCommTable4.R1C0	6	JCommTable4.R1C0	8	Single-KC	72
72	DKT Controller_random(1)	AD 1_9_plus_1_8	1	JCommTable5.R1C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD JCommTable5.R1C0	6	JCommTable5.R1C0	7	Single-KC	73
73	DKT Controller_random(1)	AD 1_9_plus_1_8	1	JCommTable4.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD JCommTable4.R0C0	6	JCommTable4.R0C0	7	Single-KC	74
74	DKT Controller_random(1)	AD 1_9_plus_1_8	1	JCommTable5.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD JCommTable5.R0C0	6	JCommTable5.R0C0	7	Single-KC	75
75	DKT Controller_random(1)	AD 1_9_plus_1_8	1	JCommTable6.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD JCommTable6.R0C0	6	JCommTable6.R0C0	14	Single-KC	76
76	DKT Controller_random(1)	AD 1_9_plus_1_8	1	JCommTable6.R1C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD JCommTable6.R1C0	6	JCommTable6.R1C0	14	Single-KC	77
77	DKT Controller_random(1)	AD 1_9_plus_1_8	1	done	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD done	6	done	14	Single-KC	78
78	DKT Controller_random(1)	AD 9_9_plus_4_6	1	JCommTable8.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD JCommTable8.R0C0	7	JCommTable8.R0C0	8	Single-KC	79
79	DKT Controller_random(1)	AD 9_9_plus_4_6	1	JCommTable4.R1C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD JCommTable4.R1C0	7	JCommTable4.R1C0	9	Single-KC	80
80	DKT Controller_random(1)	AD 9_9_plus_4_6	1	JCommTable5.R1C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD JCommTable5.R1C0	7	JCommTable5.R1C0	8	Single-KC	81
81	DKT Controller_random(1)	AD 9_9_plus_4_6	1	JCommTable4.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD JCommTable4.R0C0	7	JCommTable4.R0C0	8	Single-KC	82
82	DKT Controller_random(1)	AD 9_9_plus_4_6	1	JCommTable5.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD JCommTable5.R0C0	7	JCommTable5.R0C0	8	Single-KC	83
83	DKT Controller_random(1)	AD 9_9_plus_4_6	1	JCommTable6.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD JCommTable6.R0C0	7	JCommTable6.R0C0	15	Single-KC	84
84	DKT Controller_random(1)	AD 9_9_plus_4_6	1	JCommTable6.R1C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD JCommTable6.R1C0	7	JCommTable6.R1C0	15	Single-KC	85
85	DKT Controller_random(1)	AD 9_9_plus_4_6	1	done	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD done	7	done	15	Single-KC	86
86	DKT Controller_random(1)	AD 5_4_plus_2_5	1	JCommTable8.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD JCommTable8.R0C0	8	JCommTable8.R0C0	9	Single-KC	87
87	DKT Controller_random(1)	AD 5_4_plus_2_5	1	JCommTable4.R1C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD JCommTable4.R1C0	8	JCommTable4.R1C0	10	Single-KC	88
88	DKT Controller_random(1)	AD 5_4_plus_2_5	1	JCommTable5.R1C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD JCommTable5.R1C0	8	JCommTable5.R1C0	9	Single-KC	89
89	DKT Controller_random(1)	AD 5_4_plus_2_5	1	JCommTable4.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD JCommTable4.R0C0	8	JCommTable4.R0C0	9	Single-KC	90
90	DKT Controller_random(1)	AD 5_4_plus_2_5	1	JCommTable5.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD JCommTable5.R0C0	8	JCommTable5.R0C0	9	Single-KC	91
91	DKT Controller_random(1)	AD 5_4_plus_2_5	1	JCommTable6.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD JCommTable6.R0C0	8	JCommTable6.R0C0	16	Single-KC	92
92	DKT Controller_random(1)	AD 5_4_plus_2_5	1	JCommTable6.R1C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD JCommTable6.R1C0	8	JCommTable6.R1C0	16	Single-KC	93
93	DKT Controller_random(1)	AD 5_4_plus_2_5	1	done	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD done	8	done	16	Single-KC	94
94	DKT Controller_random(1)	AD 6_8_plus_7_8	1	JCommTable6.R1C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:06	1/1/1970 0:06	incorrect	1	1	0	AD JCommTable6.R1C0	9	JCommTable6.R1C0	17	Single-KC	95
95	DKT Controller_random(1)	AD 6_8_plus_7_8	1	JCommTable6.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:06	1/1/1970 0:06	incorrect	1	1	0	AD JCommTable6.R0C0	9	JCommTable6.R0C0	17	Single-KC	96
96	DKT Controller_random(1)	AD 6_8_plus_7_8	1	JCommTable8.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	hint	0	1	1	AD JCommTable8.R0C0	9	JCommTable8.R0C0	10	Single-KC	97
97	DKT Controller_random(1)	AD 6_8_plus_7_8	1	JCommTable4.R1C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	AD JCommTable4.R1C0	9	JCommTable4.R1C0	11	Single-KC	98
98	DKT Controller_random(1)	AD 6_8_plus_7_8	1	JCommTable5.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	AD JCommTable5.R1C0	9	JCommTable5.R1C0	10	Single-KC	99
99	DKT Controller_random(1)	AD 6_8_plus_7_8	1	JCommTable4.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	AD JCommTable4.R0C0	9	JCommTable4.R0C0	10	Single-KC	100
100	DKT Controller_random(1)	AD 6_8_plus_7_8	1	JCommTable5.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	AD JCommTable5.R0C0	9	JCommTable5.R0C0	10	Single-KC	101
101	DKT Controller_random(1)	AD 6_8_plus_7_8	1	done	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	AD done	9	done	17	Single-KC	102
102	DKT Controller_random(1)	AD 3_9_plus_4_3	1	JCommTable8.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	AD JCommTable8.R0C0	10	JCommTable8.R0C0	11	Single-KC	103
103	DKT Controller_random(1)	AD 3_9_plus_4_3	1	JCommTable4.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	AD JCommTable4.R1C0	10	JCommTable4.R1C0	12	Single-KC	104
104	DKT Controller_random(1)	AD 3_9_plus_4_3	1	JCommTable5.R1C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	AD JCommTable5.R1C0	10	JCommTable5.R1C0	11	Single-KC	105
105	DKT Controller_random(1)	AD 3_9_plus_4_3	1	JCommTable4.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	AD JCommTable4.R0C0	10	JCommTable4.R0C0	11	Single-KC	106
106	DKT Controller_random(1)	AD 3_9_plus_4_3	1	JCommTable5.R0C0	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	1/1/1970 0:06	correct	0	1	0	AD JCommTable5.R0C0	10	JCommTable5.R0C0	11	Single-KC	107
