Anon Student Id	Session Id	Transaction Id	Time	Time Zone	Student Response Type	Tutor Response Type	Level (Domain)	Problem Name	Problem Start Time	Step Name	Selection	Action	Input	Feedback Text	Outcome	CF (Problem Context)	KC (Single-KC)	KC (Selected)	KC (ptype_selection)
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	6d026347-8268-18e2-d4eb-72755ba2d06a	1/1/1970 0:00	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AS 2_9_plus_5_9	1/1/1970 0:00	JCommTable6.R1C0	JCommTable6.R1C0	UpdateTextArea	9		CORRECT		Single-KC	JCommTable6.R1C0	AS JCommTable6.R1C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	bb26fdfe-7a2b-4c60-8359-6902d9e1cf46	1/1/1970 0:00	Eastern Standard Time		HINT_MSG	fraction_arithmetic	AS 2_9_plus_5_9	1/1/1970 0:00	JCommTable6.R0C0				Please enter '10' in the highlighted cell.	HINT		Single-KC	JCommTable6.R0C0	AS JCommTable6.R0C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	eeb4afe6-0457-1fd1-85a3-7944985453c5	1/1/1970 0:00	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AS 2_9_plus_5_9	1/1/1970 0:00	JCommTable6.R0C0	JCommTable6.R0C0	UpdateTextArea	7		CORRECT		Single-KC	JCommTable6.R0C0	AS JCommTable6.R0C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	1430515f-ac72-b745-0efc-cb27d2aca47d	1/1/1970 0:00	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AS 2_9_plus_5_9	1/1/1970 0:00	JCommTable6.R0C0	JCommTable6.R0C0	UpdateTextArea	7	"Instead of the step you are working on, please work on the highlighted step."	INCORRECT		Single-KC	JCommTable6.R0C0	AS JCommTable6.R0C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	639d4332-6b9f-d975-7e7f-dbff3371ba7d	1/1/1970 0:00	Eastern Standard Time		HINT_MSG	fraction_arithmetic	AS 2_9_plus_5_9	1/1/1970 0:00	done				You have answered all the questions. Please click on the Done button to proceed to the next problem.	HINT		Single-KC	done	AS done
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	92a77271-c7cd-7130-bfe4-3a6787fb735f	1/1/1970 0:00	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AS 2_9_plus_5_9	1/1/1970 0:00	done	done	ButtonPressed	-1		CORRECT		Single-KC	done	AS done
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	bafae9cc-362e-737f-5933-d5d285c089c6	1/1/1970 0:00	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	M 4_10_times_10_2	1/1/1970 0:00	JCommTable6.R1C0	JCommTable6.R1C0	UpdateTextArea	10		INCORRECT		Single-KC	JCommTable6.R1C0	M  JCommTable6.R1C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	2184c2b8-3f38-8c5f-5add-685de1ebab9b	1/1/1970 0:00	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	M 4_10_times_10_2	1/1/1970 0:00	JCommTable6.R0C0	JCommTable6.R0C0	UpdateTextArea	14		INCORRECT		Single-KC	JCommTable6.R0C0	M  JCommTable6.R0C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	cbaae499-dd20-13cb-682d-395da0342bef	1/1/1970 0:00	Eastern Standard Time		HINT_MSG	fraction_arithmetic	M 4_10_times_10_2	1/1/1970 0:00	JCommTable6.R0C0				Please enter '10' in the highlighted cell.	HINT		Single-KC	JCommTable6.R0C0	M  JCommTable6.R0C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	c3854993-3fe5-3630-9382-e995c27e6878	1/1/1970 0:00	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	M 4_10_times_10_2	1/1/1970 0:00	JCommTable6.R0C0	JCommTable6.R0C0	UpdateTextArea	40		CORRECT		Single-KC	JCommTable6.R0C0	M  JCommTable6.R0C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	8fc1abd6-b86c-e6e9-462c-1aa1da8849c5	1/1/1970 0:00	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	M 4_10_times_10_2	1/1/1970 0:00	done	done	ButtonPressed	-1	"I'm sorry, but you are not done yet. Please continue working."	INCORRECT		Single-KC	done	M  done
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	00a00c71-ef93-2201-29d5-96fd238403ed	1/1/1970 0:00	Eastern Standard Time		HINT_MSG	fraction_arithmetic	M 4_10_times_10_2	1/1/1970 0:00	JCommTable6.R1C0				Please enter '15' in the highlighted cell.	HINT		Single-KC	JCommTable6.R1C0	M  JCommTable6.R1C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	8acfeee9-e143-718b-d62e-26d9fc5eb074	1/1/1970 0:00	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	M 4_10_times_10_2	1/1/1970 0:00	JCommTable6.R1C0	JCommTable6.R1C0	UpdateTextArea	20		CORRECT		Single-KC	JCommTable6.R1C0	M  JCommTable6.R1C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	4f23147c-35b0-c197-bf8e-dede327da892	1/1/1970 0:00	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	M 4_10_times_10_2	1/1/1970 0:00	JCommTable6.R1C0	JCommTable6.R1C0	UpdateTextArea	20	"Instead of the step you are working on, please work on the highlighted step."	INCORRECT		Single-KC	JCommTable6.R1C0	M  JCommTable6.R1C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	a379230e-9bfa-3e0b-30a5-eb4e7fa82c87	1/1/1970 0:00	Eastern Standard Time		HINT_MSG	fraction_arithmetic	M 4_10_times_10_2	1/1/1970 0:00	done				You have answered all the questions. Please click on the Done button to proceed to the next problem.	HINT		Single-KC	done	M  done
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	679bc6c2-1abe-c5bf-9422-46e94cc52795	1/1/1970 0:00	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	M 4_10_times_10_2	1/1/1970 0:00	done	done	ButtonPressed	-1		CORRECT		Single-KC	done	M  done
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	351bc1a2-ce0d-3296-0457-81585a83f888	1/1/1970 0:00	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	M 7_10_times_8_1	1/1/1970 0:00	JCommTable6.R1C0	JCommTable6.R1C0	UpdateTextArea	10		CORRECT		Single-KC	JCommTable6.R1C0	M  JCommTable6.R1C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	d315a00c-20f2-e7c6-f47a-20beba6fe9fd	1/1/1970 0:00	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	M 7_10_times_8_1	1/1/1970 0:00	done	done	ButtonPressed	-1	"I'm sorry, but you are not done yet. Please continue working."	INCORRECT		Single-KC	done	M  done
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	7bc76465-5b2e-b6fd-c49e-cf3814ced96b	1/1/1970 0:00	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	M 7_10_times_8_1	1/1/1970 0:00	JCommTable6.R0C0	JCommTable6.R0C0	UpdateTextArea	56		CORRECT		Single-KC	JCommTable6.R0C0	M  JCommTable6.R0C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	4b18a952-6b09-1c8d-4332-ab9572db4577	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	M 7_10_times_8_1	1/1/1970 0:00	JCommTable6.R0C0	JCommTable6.R0C0	UpdateTextArea	56	"Instead of the step you are working on, please work on the highlighted step."	INCORRECT		Single-KC	JCommTable6.R0C0	M  JCommTable6.R0C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	a361090b-ec97-4d84-3c87-119377b0e993	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	M 7_10_times_8_1	1/1/1970 0:00	JCommTable6.R1C0	JCommTable6.R1C0	UpdateTextArea	18		INCORRECT		Single-KC	JCommTable6.R1C0	M  JCommTable6.R1C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	169a1fe5-bc68-187d-1f90-d43971bb2488	1/1/1970 0:01	Eastern Standard Time		HINT_MSG	fraction_arithmetic	M 7_10_times_8_1	1/1/1970 0:00	done				You have answered all the questions. Please click on the Done button to proceed to the next problem.	HINT		Single-KC	done	M  done
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	79185671-8574-cbda-56ca-c2cabbb71073	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	M 7_10_times_8_1	1/1/1970 0:00	done	done	ButtonPressed	-1		CORRECT		Single-KC	done	M  done
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	c5f69273-28de-f9b3-0c03-0946d64cfc81	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AS 10_7_plus_8_7	1/1/1970 0:01	JCommTable6.R1C0	JCommTable6.R1C0	UpdateTextArea	7		CORRECT		Single-KC	JCommTable6.R1C0	AS JCommTable6.R1C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	0530be00-325b-40bd-fca2-ffa25dddd689	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AS 10_7_plus_8_7	1/1/1970 0:01	JCommTable6.R1C0	JCommTable6.R1C0	UpdateTextArea	7	"Instead of the step you are working on, please work on the highlighted step."	INCORRECT		Single-KC	JCommTable6.R1C0	AS JCommTable6.R1C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	446e9722-43d7-7d5f-e2a4-03c3ed168993	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AS 10_7_plus_8_7	1/1/1970 0:01	JCommTable6.R0C0	JCommTable6.R0C0	UpdateTextArea	80		INCORRECT		Single-KC	JCommTable6.R0C0	AS JCommTable6.R0C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	50e1aac6-5fc2-4e44-cc4d-8dbe64152946	1/1/1970 0:01	Eastern Standard Time		HINT_MSG	fraction_arithmetic	AS 10_7_plus_8_7	1/1/1970 0:01	JCommTable6.R0C0				Please enter '10' in the highlighted cell.	HINT		Single-KC	JCommTable6.R0C0	AS JCommTable6.R0C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	aadeb75d-a487-90be-1122-da842ef3439c	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AS 10_7_plus_8_7	1/1/1970 0:01	JCommTable6.R0C0	JCommTable6.R0C0	UpdateTextArea	18		CORRECT		Single-KC	JCommTable6.R0C0	AS JCommTable6.R0C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	481977e2-e40d-c098-cdac-f5af34f524f2	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AS 10_7_plus_8_7	1/1/1970 0:01	done	done	ButtonPressed	-1		CORRECT		Single-KC	done	AS done
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	a6f31ce3-04a6-2201-97e5-28faec14aa93	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AS 2_2_plus_8_2	1/1/1970 0:01	JCommTable6.R1C0	JCommTable6.R1C0	UpdateTextArea	2		CORRECT		Single-KC	JCommTable6.R1C0	AS JCommTable6.R1C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	620e4b7b-eae1-fc2e-2b17-7c583cc3e6c3	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AS 2_2_plus_8_2	1/1/1970 0:01	JCommTable6.R0C0	JCommTable6.R0C0	UpdateTextArea	10		CORRECT		Single-KC	JCommTable6.R0C0	AS JCommTable6.R0C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	ead41e86-3fd1-a183-5823-41b005c12bc6	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AS 2_2_plus_8_2	1/1/1970 0:01	done	done	ButtonPressed	-1		CORRECT		Single-KC	done	AS done
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	9f5d7c6f-53a8-1b59-233c-dc1d7fefaace	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AS 4_2_plus_3_2	1/1/1970 0:01	JCommTable6.R0C0	JCommTable6.R0C0	UpdateTextArea	7		CORRECT		Single-KC	JCommTable6.R0C0	AS JCommTable6.R0C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	a72c8078-4d2e-5c54-e809-0354d5ffcca2	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AS 4_2_plus_3_2	1/1/1970 0:01	JCommTable6.R1C0	JCommTable6.R1C0	UpdateTextArea	5		INCORRECT		Single-KC	JCommTable6.R1C0	AS JCommTable6.R1C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	37401708-5941-b8e1-cdba-139b87c8256a	1/1/1970 0:01	Eastern Standard Time		HINT_MSG	fraction_arithmetic	AS 4_2_plus_3_2	1/1/1970 0:01	JCommTable6.R1C0				Please enter '8' in the highlighted cell.	HINT		Single-KC	JCommTable6.R1C0	AS JCommTable6.R1C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	053483d3-6c63-ee5f-8565-e3cf3460868b	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AS 4_2_plus_3_2	1/1/1970 0:01	JCommTable6.R1C0	JCommTable6.R1C0	UpdateTextArea	2		CORRECT		Single-KC	JCommTable6.R1C0	AS JCommTable6.R1C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	8a7cbe04-0681-6e63-33d1-feb4cbc50fc7	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AS 4_2_plus_3_2	1/1/1970 0:01	done	done	ButtonPressed	-1		CORRECT		Single-KC	done	AS done
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	038ce1d0-0a3e-2ddc-0cec-77e999b9d6a8	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AS 2_3_plus_5_3	1/1/1970 0:01	JCommTable6.R1C0	JCommTable6.R1C0	UpdateTextArea	3		CORRECT		Single-KC	JCommTable6.R1C0	AS JCommTable6.R1C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	54e9634b-f991-9ca2-bf9b-359536625b5b	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AS 2_3_plus_5_3	1/1/1970 0:01	JCommTable6.R0C0	JCommTable6.R0C0	UpdateTextArea	7		CORRECT		Single-KC	JCommTable6.R0C0	AS JCommTable6.R0C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	89c9d104-db2f-0396-bec8-66cccd78dd0e	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AS 2_3_plus_5_3	1/1/1970 0:01	done	done	ButtonPressed	-1		CORRECT		Single-KC	done	AS done
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	fa74efb2-1c2f-79fa-9bf8-be55bb3de8a3	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 9_8_plus_4_5	1/1/1970 0:01	JCommTable6.R1C0	JCommTable6.R1C0	UpdateTextArea	8		INCORRECT		Single-KC	JCommTable6.R1C0	AD JCommTable6.R1C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	7b191aff-9c2e-f27a-98f6-b294db38b2be	1/1/1970 0:01	Eastern Standard Time		HINT_MSG	fraction_arithmetic	AD 9_8_plus_4_5	1/1/1970 0:01	JCommTable8.R0C0				Please enter 'x' in the highlighted cell.	HINT		Single-KC	JCommTable8.R0C0	AD JCommTable8.R0C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	00f9aa07-6d04-dbb9-a59c-6a28442865b3	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 9_8_plus_4_5	1/1/1970 0:01	JCommTable8.R0C0	JCommTable8.R0C0	UpdateTextArea	x		CORRECT		Single-KC	JCommTable8.R0C0	AD JCommTable8.R0C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	2a112bc5-c29d-2099-a6d3-3e6a9c5c9405	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 9_8_plus_4_5	1/1/1970 0:01	JCommTable8.R0C0	JCommTable8.R0C0	UpdateTextArea	x		INCORRECT		Single-KC	JCommTable8.R0C0	AD JCommTable8.R0C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	55390078-8c42-34ce-ee14-56824fb16277	1/1/1970 0:01	Eastern Standard Time		HINT_MSG	fraction_arithmetic	AD 9_8_plus_4_5	1/1/1970 0:01	JCommTable4.R1C0				Please enter '6' in the highlighted cell.	HINT		Single-KC	JCommTable4.R1C0	AD JCommTable4.R1C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	9344051d-2dc0-f07d-b42b-30e441337714	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 9_8_plus_4_5	1/1/1970 0:01	JCommTable4.R1C0	JCommTable4.R1C0	UpdateTextArea	40		CORRECT		Single-KC	JCommTable4.R1C0	AD JCommTable4.R1C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	e77e557e-05c5-9594-3720-317e7e8cea3d	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 9_8_plus_4_5	1/1/1970 0:01	JCommTable4.R1C0	JCommTable4.R1C0	UpdateTextArea	40		INCORRECT		Single-KC	JCommTable4.R1C0	AD JCommTable4.R1C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	d226ba69-c35b-0db1-8790-16fa6cf724c4	1/1/1970 0:02	Eastern Standard Time		HINT_MSG	fraction_arithmetic	AD 9_8_plus_4_5	1/1/1970 0:01	JCommTable4.R0C0				Please enter '3' in the highlighted cell.	HINT		Single-KC	JCommTable4.R0C0	AD JCommTable4.R0C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	1efa9188-ec64-de15-0f4f-5508de250d62	1/1/1970 0:02	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 9_8_plus_4_5	1/1/1970 0:01	JCommTable4.R0C0	JCommTable4.R0C0	UpdateTextArea	45		CORRECT		Single-KC	JCommTable4.R0C0	AD JCommTable4.R0C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	0f66f5b6-16e6-edb9-8317-01948159d28b	1/1/1970 0:02	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 9_8_plus_4_5	1/1/1970 0:01	JCommTable4.R0C0	JCommTable4.R0C0	UpdateTextArea	45	"Instead of the step you are working on, please work on the highlighted step."	INCORRECT		Single-KC	JCommTable4.R0C0	AD JCommTable4.R0C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	4ec6a8b5-6085-b705-e666-5fc2be7d9ed1	1/1/1970 0:02	Eastern Standard Time		HINT_MSG	fraction_arithmetic	AD 9_8_plus_4_5	1/1/1970 0:01	JCommTable5.R1C0				Please enter '6' in the highlighted cell.	HINT		Single-KC	JCommTable5.R1C0	AD JCommTable5.R1C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	ede423ef-04ea-e58b-ee7a-3c6563a66189	1/1/1970 0:02	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 9_8_plus_4_5	1/1/1970 0:01	JCommTable5.R1C0	JCommTable5.R1C0	UpdateTextArea	40		CORRECT		Single-KC	JCommTable5.R1C0	AD JCommTable5.R1C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	8ff13b77-e297-56dc-d156-d1fdce8848f4	1/1/1970 0:02	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 9_8_plus_4_5	1/1/1970 0:01	JCommTable5.R1C0	JCommTable5.R1C0	UpdateTextArea	40	"Instead of the step you are working on, please work on the highlighted step."	INCORRECT		Single-KC	JCommTable5.R1C0	AD JCommTable5.R1C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	0ba49f37-9f49-04c2-5ba7-c9fe62d6a72e	1/1/1970 0:02	Eastern Standard Time		HINT_MSG	fraction_arithmetic	AD 9_8_plus_4_5	1/1/1970 0:01	JCommTable5.R0C0				Please enter '4' in the highlighted cell.	HINT		Single-KC	JCommTable5.R0C0	AD JCommTable5.R0C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	a5a52d6b-e59e-eec5-9027-b019f27734a1	1/1/1970 0:02	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 9_8_plus_4_5	1/1/1970 0:01	JCommTable5.R0C0	JCommTable5.R0C0	UpdateTextArea	32		CORRECT		Single-KC	JCommTable5.R0C0	AD JCommTable5.R0C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	fc8d3e1b-882f-d3d6-3d2e-2a819985fc56	1/1/1970 0:02	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 9_8_plus_4_5	1/1/1970 0:01	JCommTable5.R0C0	JCommTable5.R0C0	UpdateTextArea	32		INCORRECT		Single-KC	JCommTable5.R0C0	AD JCommTable5.R0C0
BKT Controller_random revise(1)	e6c7e75b-90a3-6593-aa53-71e7df0b75cb	0e035a8b-e725-7ba8-cf5d-badb2e09080d	1/1/1970 0:02	Eastern Standard Time		HINT_MSG	fraction_arithmetic	AD 9_8_plus_4_5	1/1/1970 0:01	JCommTable6.R1C0				Please enter '6' in the highlighted cell.	HINT		Single-KC	JCommTable6.R1C0	AD JCommTable6.R1C0
