Anon Student Id	Session Id	Transaction Id	Time	Time Zone	Student Response Type	Tutor Response Type	Level (Domain)	Problem Name	Problem Start Time	Step Name	Selection	Action	Input	Feedback Text	Outcome	CF (Problem Context)	KC (Single-KC)	KC (Selected)	KC (ptype_selection)
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	fa6a88f0-68a1-d3cf-612c-d82430fd4acc	1/1/1970 0:00	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 3_3_plus_7_8	1/1/1970 0:00	JCommTable6.R1C0	JCommTable6.R1C0	UpdateTextArea	24		CORRECT		Single-KC	JCommTable6.R1C0	AD JCommTable6.R1C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	f4be5040-9744-7bea-3a7d-dbf377c5be47	1/1/1970 0:00	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 3_3_plus_7_8	1/1/1970 0:00	JCommTable6.R1C0	JCommTable6.R1C0	UpdateTextArea	24	"Instead of the step you are working on, please work on the highlighted step."	INCORRECT		Single-KC	JCommTable6.R1C0	AD JCommTable6.R1C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	805e5bb8-f161-5667-de68-2f585c30a0f4	1/1/1970 0:00	Eastern Standard Time		HINT_MSG	fraction_arithmetic	AD 3_3_plus_7_8	1/1/1970 0:00	JCommTable6.R0C0				Please enter '7' in the highlighted cell.	HINT		Single-KC	JCommTable6.R0C0	AD JCommTable6.R0C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	9804fed4-37ed-dc4b-ffc8-bb067d153e91	1/1/1970 0:00	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 3_3_plus_7_8	1/1/1970 0:00	JCommTable6.R0C0	JCommTable6.R0C0	UpdateTextArea	45		CORRECT		Single-KC	JCommTable6.R0C0	AD JCommTable6.R0C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	4e8e721d-41da-290a-62a4-e3a33c2b2e71	1/1/1970 0:00	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 3_3_plus_7_8	1/1/1970 0:00	JCommTable6.R0C0	JCommTable6.R0C0	UpdateTextArea	45	"Instead of the step you are working on, please work on the highlighted step."	INCORRECT		Single-KC	JCommTable6.R0C0	AD JCommTable6.R0C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	73d46e51-a7d6-a848-bd41-40e48b444927	1/1/1970 0:00	Eastern Standard Time		HINT_MSG	fraction_arithmetic	AD 3_3_plus_7_8	1/1/1970 0:00	done				You have answered all the questions. Please click on the Done button to proceed to the next problem.	HINT		Single-KC	done	AD done
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	c3b4b500-a2c7-1b1f-5251-961d6987c722	1/1/1970 0:00	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 3_3_plus_7_8	1/1/1970 0:00	done	done	ButtonPressed	-1		CORRECT		Single-KC	done	AD done
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	0dfd63c3-5fc2-1dea-a1d0-ca45979a4c4a	1/1/1970 0:00	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	done	done	ButtonPressed	-1	"I'm sorry, but you are not done yet. Please continue working."	INCORRECT		Single-KC	done	AD done
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	710c66eb-12f3-43f2-6739-a3761db8e254	1/1/1970 0:00	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	JCommTable4.R0C0	JCommTable4.R0C0	UpdateTextArea			INCORRECT		Single-KC	JCommTable4.R0C0	AD JCommTable4.R0C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	d2264586-116c-5b3b-b38b-cfb6ed4b5bd1	1/1/1970 0:00	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	JCommTable6.R0C0	JCommTable6.R0C0	UpdateTextArea			INCORRECT		Single-KC	JCommTable6.R0C0	AD JCommTable6.R0C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	9e58381f-5cc3-c3e3-fa1f-4236cc30f6d6	1/1/1970 0:00	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	JCommTable6.R1C0	JCommTable6.R1C0	UpdateTextArea			INCORRECT		Single-KC	JCommTable6.R1C0	AD JCommTable6.R1C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	16c03de1-03c3-62a7-43fc-d8743de04d42	1/1/1970 0:00	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	JCommTable8.R0C0	JCommTable8.R0C0	UpdateTextArea	x		CORRECT		Single-KC	JCommTable8.R0C0	AD JCommTable8.R0C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	8cb9ade9-ca22-e0cd-7fb6-d4a1e49a6d92	1/1/1970 0:00	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	JCommTable5.R1C0	JCommTable5.R1C0	UpdateTextArea			INCORRECT		Single-KC	JCommTable5.R1C0	AD JCommTable5.R1C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	bc393c90-636a-6f21-cc20-38aa33e34317	1/1/1970 0:00	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	JCommTable5.R0C0	JCommTable5.R0C0	UpdateTextArea	54		INCORRECT		Single-KC	JCommTable5.R0C0	AD JCommTable5.R0C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	bffb9cb8-5d52-959b-85af-12a42a385d6f	1/1/1970 0:00	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	JCommTable4.R1C0	JCommTable4.R1C0	UpdateTextArea	42		INCORRECT		Single-KC	JCommTable4.R1C0	AD JCommTable4.R1C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	12987d8d-a61a-ea24-03dc-ebf744eb3c03	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	done	done	ButtonPressed	-1	"I'm sorry, but you are not done yet. Please continue working."	INCORRECT		Single-KC	done	AD done
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	e5d731b5-fb27-37c8-e4d5-b0a4a62a19bd	1/1/1970 0:01	Eastern Standard Time		HINT_MSG	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	JCommTable4.R1C0				Please enter '6' in the highlighted cell.	HINT		Single-KC	JCommTable4.R1C0	AD JCommTable4.R1C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	fb2e5b70-eb32-0b40-77f3-603b46366908	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	JCommTable4.R1C0	JCommTable4.R1C0	UpdateTextArea	28		CORRECT		Single-KC	JCommTable4.R1C0	AD JCommTable4.R1C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	a39b061b-a274-63bf-d42b-d8b2a7d42c9d	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	JCommTable4.R1C0	JCommTable4.R1C0	UpdateTextArea	28		INCORRECT		Single-KC	JCommTable4.R1C0	AD JCommTable4.R1C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	30218947-b49c-ec8c-3e55-64c55c679645	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	JCommTable5.R1C0	JCommTable5.R1C0	UpdateTextArea			INCORRECT		Single-KC	JCommTable5.R1C0	AD JCommTable5.R1C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	18ace8bf-8edc-5406-22ca-67ba96e3185a	1/1/1970 0:01	Eastern Standard Time		HINT_MSG	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	JCommTable4.R0C0				Please enter '6' in the highlighted cell.	HINT		Single-KC	JCommTable4.R0C0	AD JCommTable4.R0C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	b1fc2cae-95ca-2e91-6da0-16458f8a75b2	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	JCommTable4.R0C0	JCommTable4.R0C0	UpdateTextArea	42		CORRECT		Single-KC	JCommTable4.R0C0	AD JCommTable4.R0C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	a09b9899-5795-868a-c761-2143dc502203	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	JCommTable4.R0C0	JCommTable4.R0C0	UpdateTextArea	42	"Instead of the step you are working on, please work on the highlighted step."	INCORRECT		Single-KC	JCommTable4.R0C0	AD JCommTable4.R0C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	f33010f9-6208-7322-b305-1bac8bd897e3	1/1/1970 0:01	Eastern Standard Time		HINT_MSG	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	JCommTable5.R1C0				Please enter '6' in the highlighted cell.	HINT		Single-KC	JCommTable5.R1C0	AD JCommTable5.R1C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	b430e805-f9ba-1641-82ce-60cdf5cef38c	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	JCommTable5.R1C0	JCommTable5.R1C0	UpdateTextArea	28		CORRECT		Single-KC	JCommTable5.R1C0	AD JCommTable5.R1C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	585e1051-79b3-b808-fe73-9c023cf64333	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	JCommTable5.R1C0	JCommTable5.R1C0	UpdateTextArea	28	"Instead of the step you are working on, please work on the highlighted step."	INCORRECT		Single-KC	JCommTable5.R1C0	AD JCommTable5.R1C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	bc98aaf6-dbf4-7ad3-18aa-135ca3227875	1/1/1970 0:01	Eastern Standard Time		HINT_MSG	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	JCommTable5.R0C0				Please enter '4' in the highlighted cell.	HINT		Single-KC	JCommTable5.R0C0	AD JCommTable5.R0C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	f6cd1a7b-30c8-bd91-5b87-709c198a285d	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	JCommTable5.R0C0	JCommTable5.R0C0	UpdateTextArea	36		CORRECT		Single-KC	JCommTable5.R0C0	AD JCommTable5.R0C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	d48631db-469b-48ad-2083-06837514db21	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	JCommTable5.R0C0	JCommTable5.R0C0	UpdateTextArea	36		INCORRECT		Single-KC	JCommTable5.R0C0	AD JCommTable5.R0C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	9caefe56-efa3-2079-ec70-efef052bfdfe	1/1/1970 0:01	Eastern Standard Time		HINT_MSG	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	JCommTable6.R1C0				Please enter '6' in the highlighted cell.	HINT		Single-KC	JCommTable6.R1C0	AD JCommTable6.R1C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	0361afaf-aff2-e1e5-4712-c757eb7d917a	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	JCommTable6.R1C0	JCommTable6.R1C0	UpdateTextArea	28		CORRECT		Single-KC	JCommTable6.R1C0	AD JCommTable6.R1C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	bfb2e6cc-11ed-3204-ade4-292cab25db18	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	JCommTable6.R0C0	JCommTable6.R0C0	UpdateTextArea	64		INCORRECT		Single-KC	JCommTable6.R0C0	AD JCommTable6.R0C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	b651d08c-1045-7a71-32a9-7171e36d2392	1/1/1970 0:01	Eastern Standard Time		HINT_MSG	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	JCommTable6.R0C0				Please enter '7' in the highlighted cell.	HINT		Single-KC	JCommTable6.R0C0	AD JCommTable6.R0C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	2ef77b32-abbd-687b-6c3b-4c86c174174a	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	JCommTable6.R0C0	JCommTable6.R0C0	UpdateTextArea	78		CORRECT		Single-KC	JCommTable6.R0C0	AD JCommTable6.R0C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	ebdbb36f-dc6d-e571-6080-5b44d7ac7fa4	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	JCommTable6.R0C0	JCommTable6.R0C0	UpdateTextArea	78	"Instead of the step you are working on, please work on the highlighted step."	INCORRECT		Single-KC	JCommTable6.R0C0	AD JCommTable6.R0C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	07d13556-d788-532f-3f91-d5fd7653914d	1/1/1970 0:01	Eastern Standard Time		HINT_MSG	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	done				You have answered all the questions. Please click on the Done button to proceed to the next problem.	HINT		Single-KC	done	AD done
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	0a75bb60-9dce-7930-3cf1-5415d4a83ff0	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 6_4_plus_9_7	1/1/1970 0:00	done	done	ButtonPressed	-1		CORRECT		Single-KC	done	AD done
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	1e7ce40d-6d27-f36f-9541-fb80fc377319	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 1_2_plus_2_3	1/1/1970 0:01	JCommTable8.R0C0	JCommTable8.R0C0	UpdateTextArea	x		CORRECT		Single-KC	JCommTable8.R0C0	AD JCommTable8.R0C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	fefec1f3-9e85-526e-7a62-7e4ecce110eb	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 1_2_plus_2_3	1/1/1970 0:01	JCommTable4.R0C0	JCommTable4.R0C0	UpdateTextArea	3	"Instead of the step you are working on, please work on the highlighted step."	INCORRECT		Single-KC	JCommTable4.R0C0	AD JCommTable4.R0C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	9068129c-8d50-7212-ccda-e0121ea96df1	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 1_2_plus_2_3	1/1/1970 0:01	JCommTable6.R0C0	JCommTable6.R0C0	UpdateTextArea			INCORRECT		Single-KC	JCommTable6.R0C0	AD JCommTable6.R0C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	ce24900e-fead-ea8e-934d-236fe3b9a903	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 1_2_plus_2_3	1/1/1970 0:01	JCommTable4.R1C0	JCommTable4.R1C0	UpdateTextArea	6		CORRECT		Single-KC	JCommTable4.R1C0	AD JCommTable4.R1C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	08a0b625-d069-53a4-db61-9b83619dfcb6	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 1_2_plus_2_3	1/1/1970 0:01	JCommTable5.R1C0	JCommTable5.R1C0	UpdateTextArea	6		CORRECT		Single-KC	JCommTable5.R1C0	AD JCommTable5.R1C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	839b7de3-f7b3-ca2b-c467-833e3183c4d1	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 1_2_plus_2_3	1/1/1970 0:01	JCommTable5.R1C0	JCommTable5.R1C0	UpdateTextArea	6	"Instead of the step you are working on, please work on the highlighted step."	INCORRECT		Single-KC	JCommTable5.R1C0	AD JCommTable5.R1C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	0f1574b1-6d6d-6743-09ee-911bf36a3ae6	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 1_2_plus_2_3	1/1/1970 0:01	JCommTable6.R1C0	JCommTable6.R1C0	UpdateTextArea	6	"Instead of the step you are working on, please work on the highlighted step."	INCORRECT		Single-KC	JCommTable6.R1C0	AD JCommTable6.R1C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	1365d987-2e4b-7345-6bcf-93157755bc47	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 1_2_plus_2_3	1/1/1970 0:01	JCommTable5.R0C0	JCommTable5.R0C0	UpdateTextArea	4	"Instead of the step you are working on, please work on the highlighted step."	INCORRECT		Single-KC	JCommTable5.R0C0	AD JCommTable5.R0C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	3ae5e559-5e10-902d-9aca-8af6714c5d70	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 1_2_plus_2_3	1/1/1970 0:01	JCommTable4.R0C0	JCommTable4.R0C0	UpdateTextArea	6		INCORRECT		Single-KC	JCommTable4.R0C0	AD JCommTable4.R0C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	6e4f31ef-4427-9308-95de-a3ab8653f575	1/1/1970 0:01	Eastern Standard Time		HINT_MSG	fraction_arithmetic	AD 1_2_plus_2_3	1/1/1970 0:01	JCommTable4.R0C0				Please enter '3' in the highlighted cell.	HINT		Single-KC	JCommTable4.R0C0	AD JCommTable4.R0C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	13df2357-2411-2628-f6b9-364607ec46bc	1/1/1970 0:01	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 1_2_plus_2_3	1/1/1970 0:01	JCommTable4.R0C0	JCommTable4.R0C0	UpdateTextArea	3		CORRECT		Single-KC	JCommTable4.R0C0	AD JCommTable4.R0C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	592c2aa4-c590-b358-16a0-385ab633e9fa	1/1/1970 0:02	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 1_2_plus_2_3	1/1/1970 0:01	JCommTable4.R0C0	JCommTable4.R0C0	UpdateTextArea	3	"Instead of the step you are working on, please work on the highlighted step."	INCORRECT		Single-KC	JCommTable4.R0C0	AD JCommTable4.R0C0
BKT Controller_human(1)	c397ccb3-653a-62f5-66d5-3572ec8fb02c	6ddee044-c63e-f66f-1ff3-c306725a190a	1/1/1970 0:02	Eastern Standard Time	ATTEMPT	RESULT	fraction_arithmetic	AD 1_2_plus_2_3	1/1/1970 0:01	JCommTable6.R0C0	JCommTable6.R0C0	UpdateTextArea			INCORRECT		Single-KC	JCommTable6.R0C0	AD JCommTable6.R0C0
